"","TRANS DATE","BILLING GROSS AMT","MERCHANT NAME","CARD NUMBER","TRANS CAC CODE 1","TRANS CAC DESC 1","TRANS CAC CODE 2","TRANS CAC DESC 2","Directorate","month"
"164",2019-10-15,99.09,"applegreen kingstanding","************0730","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"165",2019-10-17,76,"applegreen kingstanding","************0730","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"166",2019-10-21,78,"tesco pfs 3953","************0730","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"167",2019-10-28,85,"tesco pfs 3953","************0730","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"168",2019-10-31,44.19,"tesco pay at pump 3953","************0730","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"169",2019-10-10,54,"applegreen kingstanding","************0714","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"170",2019-10-10,93,"applegreen kingstanding","************0714","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"171",2019-10-21,49,"applegreen kingstanding","************0714","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"172",2019-10-08,178,"jurys inn plymouth front","************8486","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"173",2019-10-09,11,"britannia pkg serv ltd","************8486","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"174",2019-10-13,-170,"jurys inn plymouth front","************8486","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"175",2019-10-13,85,"jurys inn plymouth front","************8486","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"176",2019-10-16,6.7,"m6 toll","************8486","K240","Ttavel Other (UK)","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"177",2019-10-16,5.84,"subway","************8486","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"178",2019-10-16,180,"holiday inn exprss","************8486","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"179",2019-10-21,5.1,"ms simply food","************8486","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"180",2019-10-22,5.25,"greggs","************8486","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"181",2019-10-23,198,"hilton hotels","************8486","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"182",2019-10-29,10.01,"texaco highleadon","************8486","K020","Vehicle Fuel","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"183",2019-10-11,87.01,"tesco pfs 4203","************0991","K020","Vehicle Fuel","RHG03","P Barr Hsg Mgmt","NEIGHBOURHOODS","2019-10"
"184",2019-10-03,90.19,"perry barr svs station","************7213","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"185",2019-10-03,97.46,"warma heating and plumbin","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"186",2019-10-10,94.42,"wolseley uk","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"187",2019-10-16,32.34,"selco trading ctr","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"188",2019-10-16,96.04,"leaway s/stn","************7213","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"189",2019-10-17,57.51,"whites ironmongery sto","************7213","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"190",2019-10-21,16,"asf builders and plumbers","************7213","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"191",2019-10-23,33.2,"warma heating and plumbin","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"192",2019-10-22,155.99,"doorfit products","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"193",2019-10-24,48.78,"selco trading ctr","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"194",2019-10-25,11.39,"selco trading ctr","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"195",2019-10-30,86.89,"meridian service s","************7213","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"196",2019-10-31,34.79,"warma heating and plumbin","************7213","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"197",2019-10-09,60,"esso aston way ss","************5175","K020","Vehicle Fuel","RUFA1","Hackney Carriages Enforcement","NEIGHBOURHOODS","2019-10"
"198",2019-10-14,1040,"collection hotel","************1757","M900","Hospitality","TA-10021-01","Housing Gen Fund","NEIGHBOURHOODS","2019-10"
"199",2019-10-09,17.99,"euro car parts p","************2145","L080","Mat'l Raw/Drct","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2019-10"
"200",2019-10-23,30,"sainsburys petrol","************9919","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2019-10"
"201",2019-10-24,46.21,"sainsburys petrol","************9919","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2019-10"
"202",2019-10-28,78.93,"sainsburys petrol","************9919","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2019-10"
"203",2019-10-10,94.83,"mrh kings norton","************0637","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2019-10"
"204",2019-10-10,90.96,"bp clock f/s","************2637","K020","Vehicle Fuel","RHD03","Hodge Hill Hsg Mgmt","NEIGHBOURHOODS","2019-10"
"205",2019-10-25,80.06,"sainsburys petrol","************2637","K020","Vehicle Fuel","RHD03","Hodge Hill Hsg Mgmt","NEIGHBOURHOODS","2019-10"
"206",2019-10-25,80.76,"sainsburys petrol","************2637","K020","Vehicle Fuel","RHD03","Hodge Hill Hsg Mgmt","NEIGHBOURHOODS","2019-10"
"207",2019-10-11,17.78,"amznmktplace amazon.co.uk","************1903","L100","Equip Operational","RTG60","City Centre Management","NEIGHBOURHOODS","2019-10"
"208",2019-10-15,89.44,"fast key services limi","************1903","L100","Equip Operational","RTG60","City Centre Management","NEIGHBOURHOODS","2019-10"
"209",2019-10-21,30.37,"birmingham master lock","************1903","J030","Bldg RM Departmental","RTG60","City Centre Management","NEIGHBOURHOODS","2019-10"
"210",2019-10-25,75.64,"birmingham master lock","************1903","J030","Bldg RM Departmental","RTG60","City Centre Management","NEIGHBOURHOODS","2019-10"
"211",2019-10-09,81.42,"tesco pay at pump 3953","************6641","L100","Equip Operational","RLL2A","Sutton Park","NEIGHBOURHOODS","2019-10"
"212",2019-10-12,159.97,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"213",2019-10-12,93.98,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"214",2019-10-12,127.98,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"215",2019-10-14,63.99,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"216",2019-10-14,76.99,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"217",2019-10-14,76.99,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"218",2019-10-22,116.5,"premier inn","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"219",2019-10-28,374.97,"travelodge gb0000","************7511","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"220",2019-10-28,142.48,"travelodge gb0000","************6562","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"221",2019-10-28,36.23,"sainsburys petrol","************1571","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"222",2019-10-28,106.19,"solihull s stn","************1571","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"223",2019-10-18,45.5,"rlss uk","************5597","X0A0","In Year Credits","RLBCD","Small Heath Leisure Centre","NEIGHBOURHOODS","2019-10"
"224",2019-10-24,70.82,"www.nisbets.com","************5597","L080","Mat'l Raw/Drct","RLTC3","Shard End Community Centre","NEIGHBOURHOODS","2019-10"
"225",2019-10-25,55.67,"www.nisbets.com","************5597","L080","Mat'l Raw/Drct","RLTC3","Shard End Community Centre","NEIGHBOURHOODS","2019-10"
"226",2019-10-31,45,"trybooking sport struc","************5597","L100","Equip Operational","RLTC3","Shard End Community Centre","NEIGHBOURHOODS","2019-10"
"227",2019-10-04,12.68,"screwfix west bromwich","************3203","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"228",2019-10-03,28.8,"newey  eyre","************3203","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"229",2019-10-11,75.14,"tesco pay at pump 4231","************3203","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"230",2019-10-16,41.04,"newey  eyre","************3203","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"231",2019-10-24,38.11,"screwfix dir. ltd","************3203","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"232",2019-10-24,74.31,"vvs service stn beoley","************3203","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2019-10"
"233",2019-10-07,105.47,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"234",2019-10-08,90.32,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"235",2019-10-09,82.41,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"236",2019-10-16,93.79,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"237",2019-10-16,87.59,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"238",2019-10-18,94.02,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"239",2019-10-24,87.56,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"240",2019-10-25,78.72,"shell yardley wood","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"241",2019-10-29,81.03,"solihull s stn","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"242",2019-10-30,96.65,"mfg expressway","************4864","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"243",2019-10-15,93.02,"tesco pay at pump 4231","************0777","K020","Vehicle Fuel","RHDA7","Hodge Hill CBHO1 Neigh C'taker","NEIGHBOURHOODS","2019-10"
"244",2019-10-20,40.24,"penns lane sf connect","************0698","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"245",2019-10-22,84.73,"tesco pay at pump 4231","************0698","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"246",2019-10-25,46.19,"tesco pay at pump 4231","************0698","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"247",2019-10-28,62.21,"tesco pay at pump 4231","************0698","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"248",2019-10-29,82.08,"tesco pay at pump 4231","************0698","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2019-10"
"249",2019-10-16,80.5,"wm morrisons petrol","************9066","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2019-10"
"250",2019-10-08,47.23,"tesco pfs 4231","************0365","K020","Vehicle Fuel","RUF25","TS-General Garretts Green","NEIGHBOURHOODS","2019-10"
"251",2019-10-21,50,"mrh whirlwind service sta","************0365","K020","Vehicle Fuel","RUF25","TS-General Garretts Green","NEIGHBOURHOODS","2019-10"
"252",2019-10-08,11,"britannia pkg serv ltd","************4340","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"253",2019-10-08,5.48,"roadchef m serv upay l","************4340","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"254",2019-10-08,170,"jurys inn plymouth front","************4340","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"255",2019-10-09,66.77,"shell gordano","************4340","K020","Vehicle Fuel","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"256",2019-10-13,-85,"jurys inn plymouth front","************4340","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"257",2019-10-14,4.8,"m6 toll","************4340","K240","Ttavel Other (UK)","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"258",2019-10-14,180,"holiday inn exprss","************4340","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"259",2019-10-15,6.15,"wm morrisons store","************4340","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"260",2019-10-16,4.95,"tesco store 3084","************4340","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"261",2019-10-16,10,"limitless wash uk ltd","************4340","MC70","Supplies & Sev Mic","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"262",2019-10-17,6.6,"sainsburys s/mkt","************4340","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"263",2019-10-23,4.95,"tesco store 3084","************4340","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"264",2019-10-03,85,"w m morrison petro","************7343","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2019-10"
"265",2019-10-17,78.47,"w m morrison petro","************7343","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2019-10"
"266",2019-10-11,53,"leaway s/stn","************1499","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2019-10"
"267",2019-10-28,50,"leaway s/stn","************1499","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2019-10"
"268",2019-10-20,73.98,"travelodge gb0000","************6133","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"269",2019-10-25,329.94,"travelodge gb0000","************6133","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"270",2019-10-11,1103.86,"travelodge gb0000","************5241","M900","Hospitality","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"271",2019-10-14,-544.92,"travelodge gb0000","************5241","M900","Hospitality","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"272",2019-10-21,1108.36,"travelodge gb0000","************5241","M900","Hospitality","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-10"
"273",2019-10-08,11,"britannia pkg serv ltd","************0586","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"274",2019-10-08,170,"jurys inn plymouth front","************0586","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"275",2019-10-13,-85,"jurys inn plymouth front","************0586","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"276",2019-10-15,4.8,"m6 toll","************0586","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"277",2019-10-15,6.7,"m6 toll","************0586","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"278",2019-10-16,6.7,"m6 toll","************0586","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"279",2019-10-16,180,"holiday inn exprss","************0586","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"280",2019-10-21,4,"coventry city council","************0586","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"281",2019-10-23,5,"wilko retail limited","************0586","L100","Equip Operational","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2019-10"
"282",2019-10-24,79,"tesco pfs 3953","************3800","K020","Vehicle Fuel","RHBC7","Erdington CBH03 Neigh C'takers","NEIGHBOURHOODS","2019-10"
"283",2019-10-15,56.08,"weoley castle","************7909","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2019-10"
"284",2019-10-11,83,"vvs service stn","************1106","K020","Vehicle Fuel","RHM01","Non Deleg Repairs","NEIGHBOURHOODS","2019-10"
"285",2019-10-21,78,"vvs service stn","************1106","K020","Vehicle Fuel","RHM01","Non Deleg Repairs","NEIGHBOURHOODS","2019-10"
"286",2019-10-28,66,"tesco pfs 3953","************1106","K020","Vehicle Fuel","RHM01","Non Deleg Repairs","NEIGHBOURHOODS","2019-10"
"287",2019-10-15,100,"weoley castle","************0180","K020","Vehicle Fuel","RHAAC","E'baston CBHO 1 C'takers","NEIGHBOURHOODS","2019-10"
"288",2019-10-08,418.8,"city electrical fa","************3612","J030","Bldg RM Departmental","RC001","Bull Ring Centre","NEIGHBOURHOODS","2019-10"
